User ID,User URL,Name,Unique Name,Unique Domain,Unique ID,Domain,Sales,Address,Website,Website_link,Published,Purchase,Description,Reviews
xzo829l1r769,https://wallapop.com/app/user/xzo829l1r769,Ocasionplus T.,OcasionPlus,ocasionplus.com,ocasionplus.com,ocasionplus.com,16725,"Avenida de la Constitución 194, 28850, Torrejón de Ardoz, Madrid, Comunidad de Madrid, ESP",Go to the website,https://www.ocasionplus.com,73,0,"OcasionPlus, ahora también en Torrejón de Ardoz (Av de la Constitución 120 y 194), Madrid. Encuentra tu coche de segunda mano al mejor precio y, si nos dejas el tuyo como parte del pago, te sobrevaloramos su precio. Visítanos!",
xzo8kddl5l69,https://wallapop.com/app/user/xzo8kddl5l69,Grupo Automoción Alcalá X.,,,xzo8kddl5l69,,304,Shipment,View location,,75,1,GRUPO AUTOMOCION ALCALA ES UN CONCESIONARIO MULTIMARCA DONDE TODOS NUESTROS VEHÍCULOS INCLUYEN EN EL PRECIO TODOS ESTOS BENEFICIOS: .KILÓMETROS GARANTIZADOS .1 AÑO DE GARANTÍA .CAMBIO DE TITULARIDAD INCLUIDO .ULTIMA REVISIÓN COMPLETA . LIMPIEZ,
xzoly5825lz9,https://wallapop.com/app/user/xzoly5825lz9,GARAGE G.,,garage34.es,garage34.es,garage34.es,307,"07009, Palma de Mallorca",Go to the website,https://garage34.es,69,0,Somos una tienda de venta de vehículos de ocasión con más de 20 años de experiencia en el sector. Disponemos de un amplio stock de coches y furgonetas. Al visitar nuestra tienda encontrarán un trato personalizado y amable. Los esperamos!!,
8j3y8nv89y69,https://wallapop.com/app/user/8j3y8nv89y69,Ocasionplus A.,OcasionPlus,ocasionplus.com,ocasionplus.com,ocasionplus.com,726,"Calle Grecia 4, 41500, Alcalá de Guadaíra, Sevilla, Andalucía, ESP",Go to the website,https://www.ocasionplus.com,55,0,"OcasionPlus, ahora también en Alcalá de Guadaíra, Sevilla. Encuentra tu coche de segunda mano al mejor precio y, si nos dejas el tuyo como parte del pago, te sobrevaloramos su precio. Visítanos!",
evjr4842m86k,https://wallapop.com/app/user/evjr4842m86k,QUADIS Select C.,,quadisselect.es,quadisselect.es,quadisselect.es,1433,"España, 08038, Barcelona, Passeig de la Zona Franca, 61",Go to the website,https://www.quadisselect.es/,72,0,Estamos en el Passeig de la Zona Franca 61-67,
ke657x8pmgjo,https://wallapop.com/app/user/ke657x8pmgjo,LEADERCAR LEVANTE,,leadercarlevante.com,leadercarlevante.com,leadercarlevante.com,1551,"46002, Valencia",Go to the website,https://www.leadercarlevante.com,74,6,Expertos en compraventa de vehículos desde 2006 En Leadercar Levante somos especialistas en la compraventa de vehículos usados. Desde 2006 trabajamos desde Valencia para todo el mundo.,
pj9kwgdr5oze,https://wallapop.com/app/user/pj9kwgdr5oze,Autos A.,,autosabraham.es,autosabraham.es,autosabraham.es,344,"España, Montijo",Go to the website,https://www.autosabraham.es,68,1,"En Automóviles Abraham Vargas nos dedicamos a la compra-venta de vehículos teniendo una experiencia con más de 20 años en el sector, contamos con los mejores precios y con la mayor calidad del mercado dando la mejor tranquilidad…N.1 en calidad…",
xzol2vqx7lz9,https://wallapop.com/app/user/xzol2vqx7lz9,Flexicar T.,Flexicar,flexicar.es,flexicar.es,flexicar.es,11332,"España, Santa Úrsula, Calle Tijarafe, 15",Go to the website,https://www.flexicar.es,75,0,"Para Comprar o Vender tu coche, Primero en FLEXICAR.ES. Somos los nº1 con la mayor red de concesionarios de España de vehículos de segunda mano, seminuevos y km 0. Visita nuestra web www.flexicar.es y pide cita en tu concesionario más cercano",
0j2w085q9ejy,https://wallapop.com/app/user/0j2w085q9ejy,Ocasionplus M.,OcasionPlus,ocasionplus.com,ocasionplus.com,ocasionplus.com,30343,"Calle Tucídides 58, 29004, Málaga, Andalucía, ESP",Go to the website,https://www.ocasionplus.com,75,0,"OcasionPlus, ahora también en Málaga. Encuentra tu coche de segunda mano al mejor precio y, si nos dejas el tuyo como parte del pago, te sobrevaloramos su precio. Visítanos!",
mxzopxrp5lj9,https://wallapop.com/app/user/mxzopxrp5lj9,GrupodeSantiago A.,,grupodesantiago.es,grupodesantiago.es,grupodesantiago.es,748,"España, Burgos, Burgos, Calle Alcalde Martín Cobos, 26",Go to the website,http://www.grupodesantiago.es/vehiculos-de-ocasion-y-seminuevos-burgos,72,0,"Mas de 70 años nos avalan, una trayectoria que nos ha llevado a ser el ""concesionario decano"" en Burgos. Desde De Santiago Ocasión se lanzan las mejores ofertas en cuanto a vehículos de ocasión y km0 de nuestras marcas: Renault, Dacia, Nissan y Mazda",
qnzxwm5l2162,https://wallapop.com/app/user/qnzxwm5l2162,AUTOKIA T.,,autokia.es,autokia.es,autokia.es,1645,"48510, Trapaga-Causo",Go to the website,https://www.autokia.es/,86,0,"Concesionario de VO LÍDER en Bizkaia con mas de 20 años de experiencia en el sector. TODOS nuestros vehículos tienen kilometraje garantizado, y los entregamos con garantía TOTAL 12 meses, revisados y con los gastos de gestión incluidos en el precio.",
k3zl5p4wp26x,https://wallapop.com/app/user/k3zl5p4wp26x,RiveroMotor R.,,,k3zl5p4wp26x,,492,Shipments,View location,,64,10,Concesionario multimarca especializado en vehículos seminuevos y de ocasión seleccionados. Disponemos de servicio de Gestoría y financiación de hasta el 100%.,
kp61m44g5565,https://wallapop.com/app/user/kp61m44g5565,GT Autos ..,,gtautosmalaga.com,gtautosmalaga.com,gtautosmalaga.com,844,"España, Málaga, Málaga, Calle Licurgo, 44",Go to the website,https://www.gtautosmalaga.com,75,0,Concesionario multimarcas en Málaga. Financiación a medida. Garantía nacional. Envío gratuito,
xzo8x21ve469,https://wallapop.com/app/user/xzo8x21ve469,OcasionPlus J.,OcasionPlus,ocasionplus.com,ocasionplus.com,ocasionplus.com,251,"Calle Torredonjimeno 17, 23009, Jaén, Andalucía, ESP",Go to the website,https://www.ocasionplus.com,53,0,"OcasionPlus, ahora también en Jaén. Encuentra tu coche de segunda mano al mejor precio y, si nos dejas el tuyo como parte del pago, te sobrevaloramos su precio. Visítanos!",
436epo0yq8jd,https://wallapop.com/app/user/436epo0yq8jd,DrivercarsBcn ..,,drivercarsbcn.com,drivercarsbcn.com,drivercarsbcn.com,45,"08007, Barcelona",Go to the website,http://www.drivercarsbcn.com,74,0,"Desde su fundación, en 2006, nos dedicamos con pasión a acercar a nuestros clientes vehículos de primeras marcas. Nuestra filosofía es simple: ofrecer vehículos que soñamos conducir.",
8ejke7prpqjx,https://wallapop.com/app/user/8ejke7prpqjx,Grupo Maam j.,,maam.es,maam.es,maam.es,646,"España, Catalunya, Barcelona, 08907, l'Hospitalet de Llobregat",Go to the website,https://www.maam.es,61,1,"MAAM,CONCESIONARIO OFICIAL PEUGEOT EN HOSPITALET,VEHICULOS DE KM 0,GERENCIA,Y OCASION SELECCIONADOS Y GARANTIZADOS,DTOS. ESPECIALES POR FINANCIACION.PREGUNTAR POR JOAQUIN",
xzo8x57yw469,https://wallapop.com/app/user/xzo8x57yw469,Automoviles Belzuz s.l B.,,automovilesbelzuz.es,automovilesbelzuz.es,automovilesbelzuz.es,25,"Mundiauto, Carretera de Ca l'Alaio 3, 08820, El Prat de Llobregat, Barcelona, Catalunya, ESP",Go to the website,https://www.automovilesbelzuz.es/,70,0,,
xzol5nm1x4z9,https://wallapop.com/app/user/xzol5nm1x4z9,Ocasionplus C.,OcasionPlus,ocasionplus.com,ocasionplus.com,ocasionplus.com,30052,"Avenida Ingeniero Juan de la Cierva, 14013, Córdoba, Andalucía, ESP",Go to the website,https://www.ocasionplus.com,88,0,"OcasionPlus, ahora también en Córdoba. Encuentra tu coche de segunda mano al mejor precio y, si nos dejas el tuyo como parte del pago, te sobrevaloramos su precio. Visítanos!",
08z85mrkyrz3,https://wallapop.com/app/user/08z85mrkyrz3,AUTOS PARQUE FERIA,,autosparqueferia.es,autosparqueferia.es,autosparqueferia.es,628,"España, Alhaurín el Grande, Calle Cristo de la Agonía",Go to the website,https://autosparqueferia.es/,75,0,"Autos Parque Feria es una empresa familiar y malagueña especialista en la venta de vehículos seminuevos y Km 0 con más de 20 años en el sector. Disponemos de unas de las mayores instalaciones del Valle del Guadalhorce, con más de 1.200 m².",
9wzvq29m04jl,https://wallapop.com/app/user/9wzvq29m04jl,LevanteWagen,,,9wzvq29m04jl,,1000,"46910, Alfafar",,,64,0,,
kmznol54vgjn,https://wallapop.com/app/user/kmznol54vgjn,ROBLEDAUTO C.,,robledauto.com,robledauto.com,robledauto.com,51,"28294, Robledo de Chavela",Go to the website,https://www.robledauto.com,66,0,"Taller de mecánica, electrónica, chapa y pintura del automóvil. Compra venta de vehículos de ocasión y clásicos. Teléfono: 918995282 / 609013622",
xzo8gpg5el69,https://wallapop.com/app/user/xzo8gpg5el69,Ocasionplus B.,OcasionPlus,ocasionplus.com,ocasionplus.com,ocasionplus.com,669,"Carrer Torrent de Vallmajor 68, 08915, Badalona, Barcelona, Catalunya, ESP",Go to the website,https://www.ocasionplus.com,61,0,"OcasionPlus, ahora también en Badalona, Barcelona. Encuentra tu coche de segunda mano al mejor precio y, si nos dejas el tuyo como parte del pago, te sobrevaloramos su precio. Visítanos!",
0j2ywoeq4rzy,https://wallapop.com/app/user/0j2ywoeq4rzy,AUTOSTUDIO55 V.,,,0j2ywoeq4rzy,,171,Shipments,View location,,65,4,,
8j3y8q3n4y69,https://wallapop.com/app/user/8j3y8q3n4y69,OcasionPlus M.,OcasionPlus,ocasionplus.com,ocasionplus.com,ocasionplus.com,490,"España, 28500, Arganda del Rey, Avenida de Madrid",Go to the website,https://www.ocasionplus.com,69,0,"OcasionPlus, ahora también en Arganda del Rey, Madrid. Encuentra tu coche de segunda mano al mejor precio y, si nos dejas el tuyo como parte del pago, te sobrevaloramos su precio. Visítanos!",
qnzxmv8xo1j2,https://wallapop.com/app/user/qnzxmv8xo1j2,Autos Rivada ..,,autosrivada.com,autosrivada.com,autosrivada.com,1082,"36400, O Porriño",Go to the website,https://www.autosrivada.com/t/stock,65,0,"Autos Rivada es un referente en la compra-venta de vehículos en Galicia, con la posibilidad de realizar ENTREGAS A TODA ESPAÑA (consultar precio) POSIBILIDAD DE ENTREGAR VEHÍCULO COMO FORMA DE PAGO.",
0j2w9nmp7vjy,https://wallapop.com/app/user/0j2w9nmp7vjy,Agr Motor M.,,,0j2w9nmp7vjy,,771,Shipments,View location,,64,42,"Concesionario Multimarca con mas de 200 vehiculos en stock. tenemos amplio rango de precios. Especialistas en todo tipo de vehiculos, incluidos vehiculos industriales y motos. No duden en visitarnos.",
g0j21rrr5ezy,https://wallapop.com/app/user/g0j21rrr5ezy,WAGENMUÑOZ,,,g0j21rrr5ezy,,513,Shipments,View location,,63,5,"WAGENMUÑOZ, empresa de Málaga especializada en la compra y venta de vehículos de ocasión. Vehículos totalmente garantizados y certificados.",
8j3m8eoowy69,https://wallapop.com/app/user/8j3m8eoowy69,Ocasionplus P.,OcasionPlus,ocasionplus.com,ocasionplus.com,ocasionplus.com,30016,"Villava, Calle A, 31610, Villava, Navarra, Comunidad Foral de Navarra, ESP",Go to the website,https://www.ocasionplus.com,67,0,"OcasionPlus, ahora también en Pamplona, Navarra. Encuentra tu coche de segunda mano al mejor precio y, si nos dejas el tuyo como parte del pago, te sobrevaloramos su precio. Visítanos!",
8j3ypw0ww169,https://wallapop.com/app/user/8j3ypw0ww169,41.NACAR C.,,,8j3ypw0ww169,,70,"Avinguda de Madrid 7, 25002, Lleida, Catalunya, ESP",,,63,0,"Nacar es una empresa creada el 2006 para gestionar todos los vehículos de ocasión del grupo Nayox Gestionamos los vehículos de nuestros concesionarios Mercedes, Audi, Volkswagen, Seat, Skoda, Toyota, y Honda. estamos en Av. madrid Nº7 25002 Lleida",
npj9vlg7w06e,https://wallapop.com/app/user/npj9vlg7w06e,GUADAIRAMOVIL2001,,,npj9vlg7w06e,,14,"Calle Grecia, 41500, Alcalá de Guadaíra, Sevilla, Andalucía, ESP",,,62,0,"Poligono Ind.Chaparrejo.C/Grecia,22-24",
npj9yk5gm26e,https://wallapop.com/app/user/npj9yk5gm26e,Automóviles Requena @.,,,npj9yk5gm26e,,264,Shipments,View location,,63,27,Automóviles Requena es una empresa familiar nacida a finales de los años 70 orientada como servicio integral para el automóvil desde la venta hasta el servicio posventa y mecánico. Ofrecemos una amplia oferta de vehículos de Ocasión garantizados.,
xzo8xq103769,https://wallapop.com/app/user/xzo8xq103769,OCASIONPLUS G.,OcasionPlus,ocasionplus.com,ocasionplus.com,ocasionplus.com,97,"Avenida de Andalucía, 18015, Angustias-Chana-Encina, Granada, Andalucía, ESP",Go to the website,https://www.ocasionplus.com,49,0,"OcasionPlus, ahora también en Granada centro. Encuentra tu coche de segunda mano al mejor precio y, si nos dejas el tuyo como parte del pago, te sobrevaloramos su precio. Visítanos!",
kmzn8dr807zn,https://wallapop.com/app/user/kmzn8dr807zn,Alex Pros Autos,,,kmzn8dr807zn,,669,Shipments,View location,,60,16,Compra venta de todo tipo de vehiculos a motor.,
kp61wo8q3dz5,https://wallapop.com/app/user/kp61wo8q3dz5,SCUDERIA VALENCIA ..,,,kp61wo8q3dz5,,10,Shipments,View location,,55,2,"Avda./ Peris y Valero nº 30 B, Valencia 46006, Comunidad Valenciana, España.",
v4z4pw3v7mzy,https://wallapop.com/app/user/v4z4pw3v7mzy,Hookcars ..,,,v4z4pw3v7mzy,,341,Shipments,View location,,60,4,"Todo tipo de vehículos de segunda mano, tanto en stock como a la carta, con un trato cercano y de confianza.",
xzo83ke1vl69,https://wallapop.com/app/user/xzo83ke1vl69,OcasionPlus B.,OcasionPlus,ocasionplus.com,ocasionplus.com,,27,"08030, Barcelona",,,73,0,,
xzo83lgmg769,https://wallapop.com/app/user/xzo83lgmg769,Car10 M.,,,xzo83lgmg769,,6,"28230, Las Rozas de Madrid",,,63,0,,
xzoled8x0lz9,https://wallapop.com/app/user/xzoled8x0lz9,Iberauto 2008 ..,,iberauto2008.com,iberauto2008.com,iberauto2008.com,342,"España, 08903, l'Hospitalet de Llobregat, Travessera de les Corts, 40",Go to the website,https://www.iberauto2008.com,63,0,Mas de 100 vehiculos en stock. Consulte nuestra web www.iberauto2008.com · VEHICULOS SELECCIONADOS · CONFIANZA Y GARANTIA *COMPRAMOS SU VEHICULO* *MAXIMA TASACION*,
8j3yp7rdv269,https://wallapop.com/app/user/8j3yp7rdv269,AUTOPLANET M.,,autoplanet.es,autoplanet.es,autoplanet.es,36,"Calle Barco 9, 28220, Majadahonda, Madrid, Comunidad de Madrid, ESP",Go to the website,https://www.autoplanet.es,61,0,"Autoplanet, concesionario de vehículos de segunda mano. Todos los coches son inspeccionados y sometidos a rigurosos controles de calidad, para garantizar que nuestros clientes reciban los mejores productos y servicios posibles al comprar su coche.",
mxzopem20lj9,https://wallapop.com/app/user/mxzopem20lj9,Nacar Centro de Automocion C.,,cochesinternet.net,cochesinternet.net,cochesinternet.net,545,"25002, Lleida",Go to the website,https://www.cochesinternet.net,64,0,"Nacar es una empresa creada el 2006 para gestionar todos los vehículos de ocasión del grupo Nayox Gestionamos los vehículos de nuestros concesionarios Mercedes, Audi, Volkswagen, Seat, Skoda, Toyota, y Honda. estamos en Av. madrid Nº7 25002 Lleida",
p8j322dw8lz9,https://wallapop.com/app/user/p8j322dw8lz9,UBECARS S.,,ubecars.com,ubecars.com,ubecars.com,1113,"España, Jaén, 23400, Úbeda, N-322",Go to the website,https://www.ubecars.com,60,0,Compra-venta de vehículos usados y de ocasión. Atención personalizada con cita previa. Especializados en vehículos nacionales y de importación. Especialistas en exportación.,
v4z4gn423wzy,https://wallapop.com/app/user/v4z4gn423wzy,MUCHOCOCHE DEL SUR,,muchocoche.es,muchocoche.es,muchocoche.es,372,"España, Málaga, Málaga, Calle Ignacio Aldecoa, 3",Go to the website,https://muchocoche.es,58,0,"Compra-venta de vehículos de ocasión, multimarca.",
xzo8251o7l69,https://wallapop.com/app/user/xzo8251o7l69,AMOTOR (.,,amotor.cat,amotor.cat,amotor.cat,171,"43002, Tarragona",Go to the website,https://www.amotor.cat,53,0,"TU CONCESIONARIO MULTIMARCA, ESPECIALISTAS EN EL ASESORAMIENTO DE LA COMPRA Y VENTA DE COCHES SEMINUEVOS Y DE OCASIÓN. Contactanos facilmente al 686775668 o por email en amotorventas@gmail.com",
xzo8x1ne2l69,https://wallapop.com/app/user/xzo8x1ne2l69,COCHESAMIL -.,,cochesamil.es,cochesamil.es,cochesamil.es,0,"Calle Balmes, 46940, Manises, Valencia, Comunidad Valenciana, ESP",Go to the website,https://www.cochesamil.es,62,0,,
xzol54roelz9,https://wallapop.com/app/user/xzol54roelz9,Comauto Sport Castellón S.,,comautosport.com,comautosport.com,comautosport.com,463,"Calle Ciudad de Llíria, 46988, Paterna, Valencia, Comunidad Valenciana, ESP",Go to the website,https://www.comautosport.com,60,0,"Comauto Sport - Concesionario Oficial Abarth, Alfa Romeo, Fiat, Fiat Professional y Jeep®. Gran Exposición de Vehículos en stock, nuevas instalaciones en Camino San Jaime nº 4 y 5 en la Ciudad del Transporte de Castellón.",
0j2wm9732ejy,https://wallapop.com/app/user/0j2wm9732ejy,REYCARS M.,,,0j2wm9732ejy,,447,Shipment,View location,,65,5,"Empresa fundada en 1973,cuenta con una amplia trayectoria en vehículos de ocasión y km 0, especializándose a lo largo de los años en buscar la mejor relación calidad-precio. Disponemos de taller propio.",
436ew2q4186d,https://wallapop.com/app/user/436ew2q4186d,www.yappancars.com ..,,yappancars.com,yappancars.com,yappancars.com,428,Madrid,Go to the website,https://www.yappancars.com,60,2,Yappan Cars nace en 2002 con la ilusión de dar el mejor servicio a nuestros clientes. Desde su creación hemos experimentado un continuo crecimiento basado en nuestro esfuerzo y la confianza que han depositado en nosotros todos nuestros clientes.,
436exgvmlqzd,https://wallapop.com/app/user/436exgvmlqzd,JOSE LUXEMOTOR .,,,436exgvmlqzd,,614,"28046, Madrid",,,58,1,"Entregamos su vehículo en cualquier punto de la península 3000m2 de exposición en el centro de Madrid Pº de la Castellana 230, junto a Plaza de Castilla (metro, bus y Renfe) Parking gratuito, entrada por c/ Carmen Sánchez Carrascosa, 5",
9nz0yle4x7jo,https://wallapop.com/app/user/9nz0yle4x7jo,TARRACOMÒBIL V.,,tarracomobil.es,tarracomobil.es,tarracomobil.es,1024,"España, Catalunya, Tarragona, 43006, Tarragona",Go to the website,https://www.tarracomobil.es,60,0,"CONCESIONARIO OFICIAL VW AUDI TARRAGONA, REUS, VILAFRANCA DEL PENEDES, VILANOVA I LA GELTRÚ",
9wzv2vov34jl,https://wallapop.com/app/user/9wzv2vov34jl,MB Motors ..,,,9wzv2vov34jl,,719,"España, Barcelona, Barcelona",,,60,0,,
kmznwo0y3kzn,https://wallapop.com/app/user/kmznwo0y3kzn,Car10 ..,,,kmznwo0y3kzn,,223,Shipments,View location,,60,34,Vehículos de ocasión. 1 concesionario en Illescas 1 concesionario en Olias del Rey y 1 concesionario en Leganés.,
pj9k940lp0ze,https://wallapop.com/app/user/pj9k940lp0ze,Ocasionplus C.,OcasionPlus,ocasionplus.com,ocasionplus.com,ocasionplus.com,29965,"Calle Sierra Irta, 12006, Castellón, Comunidad Valenciana, ESP",Go to the website,https://www.ocasionplus.com,66,0,"OcasionPlus, ahora también en Castellón. Encuentra tu coche de segunda mano al mejor precio y, si nos dejas el tuyo como parte del pago, te sobrevaloramos su precio. Visítanos!",
v9jd5d897n6k,https://wallapop.com/app/user/v9jd5d897n6k,CULLA CARS,,,v9jd5d897n6k,,93,Shipments,View location,,58,85,Compraventa de vehículos Ronda nord 112 catarroja,
v9jdxe2wnnzk,https://wallapop.com/app/user/v9jdxe2wnnzk,CSM Marbella Premium Cars E.,,,v9jdxe2wnnzk,,543,Shipments,View location,,60,60,Compra y venta de vehículos. Nos encargamos de la gestión de venta de tu vehículo. Servicio a la carta. ¡Cumplimos tu sueño!,
xzo8vrxev469,https://wallapop.com/app/user/xzo8vrxev469,OCASIONPLUS GRANADA - SANTA FÉ ..,OcasionPlus,ocasionplus.com,ocasionplus.com,ocasionplus.com,29961,"Camino del Fresno, 18320, Santa Fe, Granada, Andalucía, ESP",Go to the website,https://www.ocasionplus.com,74,0,"OcasionPlus, ahora también en Granada. Encuentra tu coche de segunda mano al mejor precio y, si nos dejas el tuyo como parte del pago, te sobrevaloramos su precio. Visítanos!",
8z814oo8n863,https://wallapop.com/app/user/8z814oo8n863,Ocasionplus C.,OcasionPlus,ocasionplus.com,ocasionplus.com,ocasionplus.com,21453,"Carretera de Carrión, 13005, Ciudad Real, Castilla-La Mancha, ESP",Go to the website,https://www.ocasionplus.com,60,0,"OcasionPlus, ahora también en Ciudad Real. Encuentra tu coche de segunda mano al mejor precio y, si nos dejas el tuyo como parte del pago, te sobrevaloramos su precio. Visítanos!",
evjr48e9r86k,https://wallapop.com/app/user/evjr48e9r86k,CARSYDREU ..,,carsydreu.com,carsydreu.com,carsydreu.com,539,"28521, Rivas Vaciamadrid",Go to the website,https://www.carsydreu.com,58,3,"C/ Fundicion 99, 28521, Rivas-Vaciamadrid. CarsyDreu es un concesionario de compra venta de vehículos de ocasión y seminuevos, nuestro personal cuenta con una experiencia de más de 30 años en el sector del vehículo seminuevos y ocasión.",
xzo8gkp3vl69,https://wallapop.com/app/user/xzo8gkp3vl69,AUTOMÓVILES Á.,,,xzo8gkp3vl69,,466,Shipment,View location,,55,1,"Somos una empresa, con más de veinte años de experiencia en el sector del autómovil. Les ofrecemos, vehículos nuevos, seminuevos y de ocasión. Siempre seleccionados con la mayor certeza y fiabilidad para nuestros clientes.",
xzo8ro9r2469,https://wallapop.com/app/user/xzo8ro9r2469,AMotor (.,,amotor.cat,amotor.cat,amotor.cat,253,"08403, Granollers",Go to the website,https://www.amotor.cat,53,0,"TU CONCESIONARIO MULTIMARCA, ESPECIALISTAS EN EL ASESORAMIENTO DE LA COMPRA Y VENTA DE COCHES SEMINUEVOS Y DE OCASIÓN. Contactanos facilmente al 686775668 o por email en amotorventas@gmail.com",
xzo8xmqlql69,https://wallapop.com/app/user/xzo8xmqlql69,FACTORIA A.,,factoriaautomoviles.es,factoriaautomoviles.es,factoriaautomoviles.es,11,"36612, Catoira, Galicia, ESP",Go to the website,https://www.factoriaautomoviles.es,63,0,"COMPRAVENTA AUTOMOVILES, NUEVOS, USADOS, KM0 Y POR ENCARGA, SUEÑAS CON TU COCHE, TE LO CONSEGUIMOS",
xzoly17397z9,https://wallapop.com/app/user/xzoly17397z9,Auto Select Edition P.,,autoselectedition.com,autoselectedition.com,autoselectedition.com,175,"Carrer de Blas de Otero 4, 17200, Palafrugell, Girona, Catalunya, ESP",Go to the website,https://www.autoselectedition.com,60,10,Compra-venta de vehículos. * Posibilidad de aceptar vehículo como parte de pago. (Previa tasación) * Posibilidad de financiación. (Consultar condiciones) * Posibilidad de transporte a cualquier punto de España. (Consultar condiciones),
4w677d30vw6x,https://wallapop.com/app/user/4w677d30vw6x,CORTES AUTOMOCIÓN,,,4w677d30vw6x,,212,"15316, Coiros de Arriba",,,61,0,,
4w67kw5ym8zx,https://wallapop.com/app/user/4w67kw5ym8zx,GabellaMotor,,gabellamotor.com,gabellamotor.com,gabellamotor.com,936,"Calle Grupo Escolar, 28224, Pozuelo de Alarcón, Madrid, Comunidad de Madrid, ESP",Go to the website,https://www.gabellamotor.com,60,0,"Concesionario oficial Renault Y Dacia con mas de 50 años de experiencia . Tenemos instalaciones en Pozuelo de Alarcon, Aravaca y Madrid . Tenemos certificaciones ISO en calidad y medio ambiente. Contáctanos te esperamos !!!",
4z4ymlylrlzy,https://wallapop.com/app/user/4z4ymlylrlzy,FT M.,,ftmotor.es,ftmotor.es,ftmotor.es,184,"España, Arganda del Rey, Avenida de Madrid, 27",Go to the website,http://www.ftmotor.es/,60,0,,
ejk4p8gpo9zx,https://wallapop.com/app/user/ejk4p8gpo9zx,COCHES10 O.,,,ejk4p8gpo9zx,,63,"46870, Ontinyent",,,60,0,,
evjro8nyqxjk,https://wallapop.com/app/user/evjro8nyqxjk,Amotor A.,,amotor.cat,amotor.cat,amotor.cat,286,"17005, Girona",Go to the website,https://www.amotor.cat,53,0,"TU CONCESIONARIO MULTIMARCA, ESPECIALISTAS EN EL ASESORAMIENTO DE LA COMPRA Y VENTA DE COCHES SEMINUEVOS Y DE OCASIÓN. Contactanos facilmente al 686775668 o por email en amotorventas@gmail.com",
evjrvd7d8x6k,https://wallapop.com/app/user/evjrvd7d8x6k,Industriales ..,,,evjrvd7d8x6k,,7,"Cabanas A Coruña, España",,,61,0,"Somos industriales Camiones,furgonetas ,remolques ,maquinaria , un concesionario especialista en con más de 15 años de experiencia en el sector a nivel nacional, ubicado en Cabañas (La Coruña). Esperamos ayudarles a encontrar el vehículo que buscan.",
x6qk5gg19y6y,https://wallapop.com/app/user/x6qk5gg19y6y,CITROEN DICAR S.,,dicarsl.es,dicarsl.es,dicarsl.es,3,"41927, Mairena del Aljarafe",Go to the website,http://www.dicarsl.es/es,59,1,,
08z85w8olz3w,https://wallapop.com/app/user/08z85w8olz3w,FSCars ..,,,08z85w8olz3w,,1050,Shipments,View location,,60,153,F S Cars,
36edvwmg0kjd,https://wallapop.com/app/user/36edvwmg0kjd,Francisco Javier L.,,,36edvwmg0kjd,,58,Shipments,View location,,56,4,"pupilaje de vehículos, alquiler de clásicos para cine, tv, bodas y eventos, restauración y mantenimiento de vehículos clásicos, seguros. etc. En BULLCARS CLASIC MIMAMOS TU CLASICO. WWW.BULLCAR.ES",
v4z4ndrnmmjy,https://wallapop.com/app/user/v4z4ndrnmmjy,Lumiauto M.,,lumiautomurcia.com,lumiautomurcia.com,lumiautomurcia.com,313,"Avenida de Alicante, 53, 30160 Murcia Murcia, España",Go to the website,https://www.lumiautomurcia.com,60,1,"Lumiauto Murcia es una empresa Murciana, especializada en la compra venta de todo tipo de vehículos, desde pequeños turismos y utilitarios, hasta coches de lujo y primeras marcas. Trabajamos con concesionarios oficiales y vehiculos de importacion.",
xzo8gnxo2469,https://wallapop.com/app/user/xzo8gnxo2469,Ocasionplus A.,OcasionPlus,ocasionplus.com,ocasionplus.com,ocasionplus.com,419,"Santa María del Águila 1, 04710, El Ejido, Almería, Andalucía, ESP",Go to the website,https://www.ocasionplus.com,54,0,"OcasionPlus, ahora también en El Ejido, Almería. Encuentra tu coche de segunda mano al mejor precio y, si nos dejas el tuyo como parte del pago, te sobrevaloramos su precio. Visítanos!",
xzo8r3y5g769,https://wallapop.com/app/user/xzo8r3y5g769,NAYPER MOTOR B.,,cochesinternet.net,cochesinternet.net,cochesinternet.net,297,"España, Barcelona",Go to the website,https://www.cochesinternet.net,60,0,"Nayper Motor concesionario oficial Mercedes-Benz Certified en Lleida, vehículos de ocasión y km0.",
g0j2nolkkvjy,https://wallapop.com/app/user/g0j2nolkkvjy,SARAUTO V.,,sarauto.com,sarauto.com,sarauto.com,60,"España, Catalunya, Barcelona, 08272, Sant Fruitós de Bages, Carrer de Pedraforca",Go to the website,https://www.sarauto.com,60,0,"Concesionario oficial PEUGEOT, OPEL, JEEP, FIAT, ABARTH Y KIA , en Manresa, Barcelona. Vehículos KM0, gerencia, ocasión, segunda mano ,... Todos nuestros coches se entregan revisados, con GARANTIA OFICIAL y cambio de nombre. Comercial OLIVER",
p8j3gd0dwy69,https://wallapop.com/app/user/p8j3gd0dwy69,Antonio C.,,,p8j3gd0dwy69,,1256,"España, Gelves, Calle de la Formación",,,60,0,,
